[2025-05-19T18:14:44.562+0000][0.008s][1668][1771][info] Heap region size: 16M
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.invoke.VolatileCallSite archived mirror 0x00000007bef31658
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.AssertionStatusDirectives archived mirror 0x00000007bef315e8
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.Appendable archived mirror 0x00000007bef31578
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.AbstractStringBuilder archived mirror 0x00000007bef314b8
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.StringBuffer archived mirror 0x00000007bef31418
[2025-05-19T18:14:51.243+0000][6.690s][1668][1771][trace] Restored java.lang.StringBuilder archived mirror 0x00000007bef31388
[2025-05-19T18:14:51.244+0000][6.690s][1668][1771][trace] Restored jdk.internal.misc.Unsafe archived mirror 0x00000007bef312a0
[2025-05-19T18:14:51.244+0000][6.690s][1668][1771][trace] Restored jdk.internal.module.Modules archived mirror 0x00000007bef31168
[2025-05-19T18:14:51.244+0000][6.690s][1668][1771][trace] Restored java.lang.AutoCloseable archived mirror 0x00000007bef310f8
[2025-05-19T18:14:51.244+0000][6.690s][1668][1771][trace] Restored java.io.Closeable archived mirror 0x00000007bef31088
[2025-05-19T18:14:51.244+0000][6.690s][1668][1771][trace] Restored java.io.InputStream archived mirror 0x00000007bef30fe8
[2025-05-19T18:14:51.244+0000][6.690s][1668][1771][trace] Restored java.io.ByteArrayInputStream archived mirror 0x00000007bef30f78
[2025-05-19T18:14:51.244+0000][6.690s][1668][1771][trace] Restored java.net.URL archived mirror 0x00000007bef30e58
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored java.util.jar.Manifest archived mirror 0x00000007bef30dc0
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored jdk.internal.loader.ClassLoaders archived mirror 0x00000007bef30d20
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored jdk.internal.loader.BuiltinClassLoader archived mirror 0x00000007bef30c30
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored jdk.internal.loader.ClassLoaders$AppClassLoader archived mirror 0x00000007bef30ba8
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored jdk.internal.loader.ClassLoaders$PlatformClassLoader archived mirror 0x00000007bef30b20
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored java.security.CodeSource archived mirror 0x00000007bef30a60
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored java.lang.StackTraceElement archived mirror 0x00000007bef2ee80
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored [Ljava.lang.StackTraceElement; archived mirror 0x00000007bef2ee10
[2025-05-19T18:14:51.245+0000][6.691s][1668][1771][trace] Restored java.nio.Buffer archived mirror 0x00000007bef30958
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.StackWalker archived mirror 0x00000007bef308a8
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.StackStreamFactory$AbstractStackWalker archived mirror 0x00000007bef307f8
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.StackWalker$StackFrame archived mirror 0x00000007bef30788
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.StackFrameInfo archived mirror 0x00000007bef306f8
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.LiveStackFrame archived mirror 0x00000007bef30650
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.LiveStackFrameInfo archived mirror 0x00000007bef305b0
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.util.concurrent.locks.AbstractOwnableSynchronizer archived mirror 0x00000007bef30538
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.Boolean archived mirror 0x00000007bef30490
[2025-05-19T18:14:51.245+0000][6.692s][1668][1771][trace] Restored java.lang.Character archived mirror 0x00000007bef30388
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.lang.Number archived mirror 0x00000007bef2a760
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored [Ljava.lang.Number; archived mirror 0x00000007bef2a6f0
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.lang.Float archived mirror 0x00000007bef302c0
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.lang.Double archived mirror 0x00000007bef301c8
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.lang.Byte archived mirror 0x00000007bef30110
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.lang.Short archived mirror 0x00000007bef30058
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.lang.Integer archived mirror 0x00000007bef2a650
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored [Ljava.lang.Integer; archived mirror 0x00000007bef2a5e0
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.lang.Long archived mirror 0x00000007bef2ff18
[2025-05-19T18:14:51.246+0000][6.692s][1668][1771][trace] Restored java.util.Iterator archived mirror 0x00000007bef2fe90
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [Z archived mirror 0x00000007bef34158
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [C archived mirror 0x00000007bef340e8
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [F archived mirror 0x00000007bef34078
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [D archived mirror 0x00000007bef34008
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [B archived mirror 0x00000007bef33f98
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [S archived mirror 0x00000007bef33f28
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [I archived mirror 0x00000007bef33eb8
[2025-05-19T18:14:51.247+0000][6.693s][1668][1771][trace] Restored [J archived mirror 0x00000007bef33e48
[2025-05-19T18:14:51.254+0000][6.700s][1668][1771][trace] Restored java.lang.NullPointerException archived mirror 0x00000007bef2f8b0
[2025-05-19T18:14:51.254+0000][6.700s][1668][1771][trace] Restored java.lang.ArithmeticException archived mirror 0x00000007bef2f838
[2025-05-19T18:14:51.267+0000][6.714s][1668][1771][trace] Restored java.io.ObjectStreamField archived mirror 0x00000007bef2f2e8
[2025-05-19T18:14:51.267+0000][6.714s][1668][1771][trace] Restored [Ljava.io.ObjectStreamField; archived mirror 0x00000007bef2f278
[2025-05-19T18:14:51.268+0000][6.714s][1668][1771][trace] Restored java.util.Comparator archived mirror 0x00000007bef2f138
[2025-05-19T18:14:51.268+0000][6.714s][1668][1771][trace] Restored java.lang.String$CaseInsensitiveComparator archived mirror 0x00000007bef2f0c0
[2025-05-19T18:14:51.269+0000][6.715s][1668][1771][trace] Restored java.security.AccessController archived mirror 0x00000007bef2ed70
[2025-05-19T18:14:51.270+0000][6.716s][1668][1771][trace] Restored java.lang.Iterable archived mirror 0x00000007bef2ed00
[2025-05-19T18:14:51.270+0000][6.716s][1668][1771][trace] Restored java.util.Collection archived mirror 0x00000007bef2ec90
[2025-05-19T18:14:51.270+0000][6.716s][1668][1771][trace] Restored java.util.Set archived mirror 0x00000007bef2ec20
[2025-05-19T18:14:51.270+0000][6.717s][1668][1771][trace] Restored java.util.AbstractCollection archived mirror 0x00000007bef2eb88
[2025-05-19T18:14:51.270+0000][6.717s][1668][1771][trace] Restored java.util.ImmutableCollections$AbstractImmutableCollection archived mirror 0x00000007bef2eb18
[2025-05-19T18:14:51.270+0000][6.717s][1668][1771][trace] Restored java.util.ImmutableCollections$AbstractImmutableSet archived mirror 0x00000007bef2eaa8
[2025-05-19T18:14:51.270+0000][6.717s][1668][1771][trace] Restored java.util.ImmutableCollections$Set12 archived mirror 0x00000007bef2ea20
[2025-05-19T18:14:51.271+0000][6.718s][1668][1771][trace] Restored java.util.Objects archived mirror 0x00000007bef2e990
[2025-05-19T18:14:51.272+0000][6.718s][1668][1771][trace] Restored java.security.PrivilegedAction archived mirror 0x00000007bef2e920
[2025-05-19T18:14:51.272+0000][6.718s][1668][1771][trace] Restored jdk.internal.reflect.ReflectionFactory$GetReflectionFactoryAction archived mirror 0x00000007bef2e8b0
[2025-05-19T18:14:51.273+0000][6.719s][1668][1771][trace] Restored java.security.cert.Certificate archived mirror 0x00000007bef2e820
[2025-05-19T18:14:51.273+0000][6.719s][1668][1771][trace] Restored [Ljava.security.cert.Certificate; archived mirror 0x00000007bef2e7b0
[2025-05-19T18:14:51.273+0000][6.719s][1668][1771][trace] Restored java.util.AbstractSet archived mirror 0x00000007bef2e740
[2025-05-19T18:14:51.273+0000][6.719s][1668][1771][trace] Restored java.util.HashSet archived mirror 0x00000007bef2e6a0
[2025-05-19T18:14:51.273+0000][6.720s][1668][1771][trace] Restored java.util.AbstractMap archived mirror 0x00000007bef2e618
[2025-05-19T18:14:51.273+0000][6.720s][1668][1771][trace] Restored java.util.HashMap archived mirror 0x00000007bef2e568
[2025-05-19T18:14:51.274+0000][6.720s][1668][1771][trace] Restored java.util.concurrent.ConcurrentMap archived mirror 0x00000007bef2e4a0
[2025-05-19T18:14:51.275+0000][6.721s][1668][1771][trace] Restored java.util.concurrent.ConcurrentHashMap archived mirror 0x00000007bef2e368
[2025-05-19T18:14:51.276+0000][6.722s][1668][1771][trace] Restored java.lang.Runtime archived mirror 0x00000007bef2e2d0
[2025-05-19T18:14:51.277+0000][6.723s][1668][1771][trace] Restored java.util.concurrent.locks.Lock archived mirror 0x00000007bef2e240
[2025-05-19T18:14:51.277+0000][6.723s][1668][1771][trace] Restored [Ljava.util.concurrent.locks.Lock; archived mirror 0x00000007bef2e1d0
[2025-05-19T18:14:51.277+0000][6.723s][1668][1771][trace] Restored java.util.concurrent.locks.ReentrantLock archived mirror 0x00000007bef2e158
[2025-05-19T18:14:51.277+0000][6.724s][1668][1771][trace] Restored [Ljava.util.concurrent.locks.ReentrantLock; archived mirror 0x00000007bef2e0e8
[2025-05-19T18:14:51.277+0000][6.724s][1668][1771][trace] Restored java.util.concurrent.ConcurrentHashMap$Segment archived mirror 0x00000007bef2e070
[2025-05-19T18:14:51.277+0000][6.724s][1668][1771][trace] Restored [Ljava.util.concurrent.ConcurrentHashMap$Segment; archived mirror 0x00000007bef2e000
[2025-05-19T18:14:51.278+0000][6.724s][1668][1771][trace] Restored java.util.concurrent.ConcurrentHashMap$CounterCell archived mirror 0x00000007bef2df90
[2025-05-19T18:14:51.278+0000][6.724s][1668][1771][trace] Restored java.util.Map$Entry archived mirror 0x00000007bef2de88
[2025-05-19T18:14:51.278+0000][6.725s][1668][1771][trace] Restored [Ljava.util.Map$Entry; archived mirror 0x00000007bef2de18
[2025-05-19T18:14:51.278+0000][6.725s][1668][1771][trace] Restored java.util.concurrent.ConcurrentHashMap$Node archived mirror 0x00000007bef2dda8
[2025-05-19T18:14:51.278+0000][6.725s][1668][1771][trace] Restored [Ljava.util.concurrent.ConcurrentHashMap$Node; archived mirror 0x00000007bef2dd38
[2025-05-19T18:14:51.278+0000][6.725s][1668][1771][trace] Restored java.util.concurrent.locks.LockSupport archived mirror 0x00000007bef2dc88
[2025-05-19T18:14:51.278+0000][6.725s][1668][1771][trace] Restored java.util.concurrent.ConcurrentHashMap$ReservationNode archived mirror 0x00000007bef2dc18
[2025-05-19T18:14:51.278+0000][6.725s][1668][1771][trace] Restored jdk.internal.reflect.ReflectionFactory archived mirror 0x00000007bef2db38
[2025-05-19T18:14:51.279+0000][6.725s][1668][1771][trace] Restored java.lang.ref.Reference$ReferenceHandler archived mirror 0x00000007bef2dac8
[2025-05-19T18:14:51.279+0000][6.725s][1668][1771][trace] Restored jdk.internal.ref.Cleaner archived mirror 0x00000007bef2da50
[2025-05-19T18:14:51.279+0000][6.725s][1668][1771][trace] Restored java.lang.ref.ReferenceQueue archived mirror 0x00000007bef2d9b8
[2025-05-19T18:14:51.279+0000][6.725s][1668][1771][trace] Restored java.lang.ref.ReferenceQueue$Null archived mirror 0x00000007bef2d948
